,Time,Uptime,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,RAM,SWAP,EMC,GPU,APE,NVDEC,NVENC,NVJPG,NVJPG1,SE,VIC,Fan pwmfan0,Temp CPU,Temp CV0,Temp CV1,Temp CV2,Temp GPU,Temp SOC0,Temp SOC1,Temp SOC2,Temp tj,Power tj,Power TOT,jetson_clocks,nvp model,time,uptime
0,2023-12-14 21:11:12,3:53:40.040000,12,5,22,13,84,26,0.6712373244241583,0.00013384697108487152,0,5.6,OFF,OFF,OFF,OFF,OFF,307200,OFF,72.94117647058823,62.718,-256.0,-256.0,-256.0,63.0,60.437,61.593,61.906,63.0,1876,8506,OFF,15W,2023-12-14 21:11:12.579397,0 days 03:53:40.040000
0,2023-12-14 21:12:12,3:54:40.090000,10,9,84,3,12,12,0.6709544685734602,0.00013384697108487152,0,37.4,OFF,OFF,OFF,OFF,OFF,307200,OFF,72.94117647058823,62.906,-256.0,-256.0,-256.0,62.906,60.468,61.593,62.0,62.906,1837,8306,OFF,15W,2023-12-14 21:12:12.599372,0 days 03:54:40.090000
0,2023-12-14 21:13:12,3:55:40.150000,12,14,50,7,55,17,0.671176675110515,0.00013384697108487152,0,98.8,OFF,OFF,OFF,OFF,OFF,307200,OFF,72.94117647058823,62.718,-256.0,-256.0,-256.0,62.843,60.593,61.718,61.968,62.843,1876,8426,OFF,15W,2023-12-14 21:13:12.671384,0 days 03:55:40.150000
0,2023-12-14 21:14:12,3:56:40.210000,9,7,88,7,12,7,0.6711254368972648,0.00013384697108487152,0,0.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,72.94117647058823,62.562,-256.0,-256.0,-256.0,63.093,60.562,61.656,61.968,63.093,1876,8426,OFF,15W,2023-12-14 21:14:12.751400,0 days 03:56:40.210000
0,2023-12-14 21:15:12,3:57:40.270000,21,41,26,3,45,15,0.6712111824786224,0.00013384697108487152,0,18.7,OFF,OFF,OFF,OFF,OFF,307200,OFF,72.94117647058823,62.656,-256.0,-256.0,-256.0,63.406,60.531,61.75,62.0,63.406,1876,8546,OFF,15W,2023-12-14 21:15:12.823439,0 days 03:57:40.270000
0,2023-12-14 21:16:12,3:58:40.330000,86,8,8,4,8,13,0.6713533946623376,0.00013384697108487152,0,91.4,OFF,OFF,OFF,OFF,OFF,307200,OFF,75.29411764705883,62.687,-256.0,-256.0,-256.0,62.906,60.656,61.781,62.031,62.906,1837,8306,OFF,15W,2023-12-14 21:16:12.899377,0 days 03:58:40.330000
0,2023-12-14 21:17:12,3:59:40.390000,21,8,13,84,10,22,0.6715980832725533,0.00013384697108487152,0,31.3,OFF,OFF,OFF,OFF,OFF,307200,OFF,72.94117647058823,62.593,-256.0,-256.0,-256.0,62.687,60.406,61.625,62.0,62.687,1837,8506,OFF,15W,2023-12-14 21:17:12.969441,0 days 03:59:40.390000
0,2023-12-14 21:18:13,4:00:40.450000,8,14,6,6,42,60,0.6714020186810343,0.00013384697108487152,0,23.7,OFF,OFF,OFF,OFF,OFF,307200,OFF,72.94117647058823,63.0,-256.0,-256.0,-256.0,62.781,60.687,61.562,61.968,63.0,1837,8426,OFF,15W,2023-12-14 21:18:13.043564,0 days 04:00:40.450000
0,2023-12-14 21:19:13,4:01:40.500000,16,76,19,9,9,21,0.6735378156313149,0.00013384697108487152,0,38.2,OFF,OFF,OFF,OFF,OFF,307200,OFF,74.90196078431373,62.937,-256.0,-256.0,-256.0,63.062,60.468,61.656,62.156,63.062,1837,8466,OFF,15W,2023-12-14 21:19:13.115633,0 days 04:01:40.500000
0,2023-12-14 21:20:13,4:02:40.560000,9,51,15,40,5,7,0.6715447537036602,0.00013384697108487152,0,96.4,OFF,OFF,OFF,OFF,OFF,307200,OFF,72.94117647058823,62.843,-256.0,-256.0,-256.0,63.281,60.656,61.593,61.968,63.281,1876,8426,OFF,15W,2023-12-14 21:20:13.131523,0 days 04:02:40.560000
0,2023-12-14 21:21:13,4:03:40.620000,8,11,8,89,9,12,0.6707714749547091,0.00013384697108487152,0,12.6,OFF,OFF,OFF,OFF,OFF,307200,OFF,74.90196078431373,62.718,-256.0,-256.0,-256.0,62.937,60.562,61.656,62.093,62.937,1876,8546,OFF,15W,2023-12-14 21:21:13.199405,0 days 04:03:40.620000
0,2023-12-14 21:22:13,4:04:40.680000,9,12,88,17,10,7,0.6704274469514571,0.00013384697108487152,0,19.4,OFF,OFF,OFF,OFF,OFF,307200,OFF,74.90196078431373,62.562,-256.0,-256.0,-256.0,62.968,60.5,61.625,62.0,62.968,1876,8466,OFF,15W,2023-12-14 21:22:13.278928,0 days 04:04:40.680000
0,2023-12-14 21:23:13,4:05:40.740000,34,6,22,8,37,23,0.6703558180206888,0.00013384697108487152,0,40.9,OFF,OFF,OFF,OFF,OFF,307200,OFF,74.90196078431373,62.625,-256.0,-256.0,-256.0,63.093,60.687,61.781,61.937,63.093,1837,8346,OFF,15W,2023-12-14 21:23:13.355380,0 days 04:05:40.740000
0,2023-12-14 21:24:13,4:06:40.800000,26,27,72,17,7,11,0.6706297856099046,0.00013384697108487152,0,0.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,72.94117647058823,62.687,-256.0,-256.0,-256.0,63.406,60.5,61.687,62.0,63.156,1876,8506,OFF,15W,2023-12-14 21:24:13.397368,0 days 04:06:40.800000
0,2023-12-14 21:25:13,4:07:40.860000,87,4,14,8,9,4,0.6703532038261352,0.00013384697108487152,0,81.8,OFF,OFF,OFF,OFF,OFF,307200,OFF,72.94117647058823,63.0,-256.0,-256.0,-256.0,62.843,60.687,61.906,62.093,63.0,1837,8266,OFF,15W,2023-12-14 21:25:13.475344,0 days 04:07:40.860000
0,2023-12-14 21:26:13,4:08:40.920000,10,27,61,22,20,23,0.6708739513812096,0.00013384697108487152,0,0.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,72.94117647058823,62.75,-256.0,-256.0,-256.0,63.375,60.562,61.75,61.968,62.968,1876,8466,OFF,15W,2023-12-14 21:26:13.549169,0 days 04:08:40.920000
0,2023-12-14 21:27:13,4:09:40.980000,9,7,89,9,15,5,0.6705341060892434,0.00013384697108487152,0,84.6,OFF,OFF,OFF,OFF,OFF,307200,OFF,74.90196078431373,62.656,-256.0,-256.0,-256.0,63.031,60.468,61.562,62.062,63.031,1837,8306,OFF,15W,2023-12-14 21:27:13.602933,0 days 04:09:40.980000
0,2023-12-14 21:28:13,4:10:41.030000,21,9,6,14,55,51,0.6708431038854774,0.00013384697108487152,0,98.8,OFF,OFF,OFF,OFF,OFF,307200,OFF,72.94117647058823,62.625,-256.0,-256.0,-256.0,62.937,60.468,61.625,61.937,62.937,1837,8386,OFF,15W,2023-12-14 21:28:13.678617,0 days 04:10:41.030000
0,2023-12-14 21:29:13,4:11:41.090000,37,10,8,5,5,58,0.6709654481905852,0.00013384697108487152,0,0.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,72.94117647058823,62.531,-256.0,-256.0,-256.0,63.093,60.5,61.562,62.125,63.093,1876,8386,OFF,15W,2023-12-14 21:29:13.711390,0 days 04:11:41.090000
0,2023-12-14 21:30:13,4:12:41.150000,29,85,9,9,8,19,0.6709544685734602,0.00013384697108487152,0,67.8,OFF,OFF,OFF,OFF,OFF,307200,OFF,72.94117647058823,62.781,-256.0,-256.0,-256.0,62.812,60.625,61.781,62.0,62.968,1876,8546,OFF,15W,2023-12-14 21:30:13.783955,0 days 04:12:41.150000
0,2023-12-14 21:31:13,4:13:41.210000,7,42,7,6,11,60,0.6709173470107992,0.00013384697108487152,0,31.7,OFF,OFF,OFF,OFF,OFF,307200,OFF,72.94117647058823,62.656,-256.0,-256.0,-256.0,63.0,60.562,61.656,62.093,63.0,1837,8386,OFF,15W,2023-12-14 21:31:13.835247,0 days 04:13:41.210000
0,2023-12-14 21:32:13,4:14:41.270000,26,35,46,25,8,17,0.6711829491774437,0.00013384697108487152,0,29.6,OFF,OFF,OFF,OFF,OFF,307200,OFF,74.90196078431373,63.0,-256.0,-256.0,-256.0,62.75,60.468,61.625,62.062,63.0,1837,8546,OFF,15W,2023-12-14 21:32:13.911421,0 days 04:14:41.270000
0,2023-12-14 21:33:13,4:15:41.330000,76,7,7,7,8,25,0.6712368015852476,0.00013384697108487152,0,5.8,OFF,OFF,OFF,OFF,OFF,307200,OFF,72.94117647058823,62.75,-256.0,-256.0,-256.0,62.968,60.625,61.625,62.062,62.968,1876,8386,OFF,15W,2023-12-14 21:33:13.992373,0 days 04:15:41.330000
0,2023-12-14 21:34:14,4:16:41.380000,15,11,8,87,17,20,0.6711447819369614,0.00013384697108487152,0,0.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,75.29411764705883,62.843,-256.0,-256.0,-256.0,62.937,60.625,61.687,62.031,62.937,1873,8626,OFF,15W,2023-12-14 21:34:14.014427,0 days 04:16:41.380000
0,2023-12-14 21:35:14,4:17:41.440000,9,11,87,6,14,7,0.6713445064008554,0.00013384697108487152,0,0.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,72.94117647058823,62.625,-256.0,-256.0,-256.0,63.062,60.562,61.781,62.062,63.062,1876,8426,OFF,15W,2023-12-14 21:35:14.087382,0 days 04:17:41.440000
0,2023-12-14 21:36:14,4:18:41.500000,9,9,28,68,24,7,0.6723839101553616,0.00013384697108487152,0,19.9,OFF,OFF,OFF,OFF,OFF,307200,OFF,74.90196078431373,62.875,-256.0,-256.0,-256.0,62.937,60.687,61.781,61.968,62.937,1837,8466,OFF,15W,2023-12-14 21:36:14.121873,0 days 04:18:41.500000
0,2023-12-14 21:37:14,4:19:41.550000,10,12,12,11,8,85,0.6705937097250652,0.00013384697108487152,0,21.3,OFF,OFF,OFF,OFF,OFF,307200,OFF,72.94117647058823,63.0,-256.0,-256.0,-256.0,62.781,60.5,61.562,62.031,62.781,1837,8306,OFF,15W,2023-12-14 21:37:14.194927,0 days 04:19:41.550000
0,2023-12-14 21:38:14,4:20:41.610000,11,9,87,8,8,10,0.6707406274589768,0.00013384697108487152,0,31.2,OFF,OFF,OFF,OFF,OFF,307200,OFF,72.94117647058823,62.75,-256.0,-256.0,-256.0,63.218,60.531,61.718,62.0,62.906,1876,8426,OFF,15W,2023-12-14 21:38:14.269567,0 days 04:20:41.610000
0,2023-12-14 21:39:14,4:21:41.670000,11,14,19,89,17,8,0.6707416731367982,0.00013384697108487152,0,98.8,OFF,OFF,OFF,OFF,OFF,307200,OFF,72.94117647058823,62.718,-256.0,-256.0,-256.0,62.75,60.718,61.656,61.875,62.75,1837,8346,OFF,15W,2023-12-14 21:39:14.351394,0 days 04:21:41.670000
0,2023-12-14 21:40:14,4:22:41.730000,9,86,6,9,5,13,0.6709157784940671,0.00013384697108487152,0,78.8,OFF,OFF,OFF,OFF,OFF,307200,OFF,72.94117647058823,62.437,-256.0,-256.0,-256.0,62.718,60.281,61.437,61.875,62.718,1837,8306,OFF,15W,2023-12-14 21:40:14.424318,0 days 04:22:41.730000
0,2023-12-14 21:41:14,4:23:41.790000,11,12,9,18,28,82,0.670901139004567,0.00013384697108487152,0,93.4,OFF,OFF,OFF,OFF,OFF,307200,OFF,72.94117647058823,62.437,-256.0,-256.0,-256.0,62.781,60.218,61.375,61.781,62.781,1876,8426,OFF,15W,2023-12-14 21:41:14.496424,0 days 04:23:41.790000
0,2023-12-14 21:42:14,4:24:41.850000,17,12,6,10,10,74,0.6711913146000151,0.00013384697108487152,0,61.5,OFF,OFF,OFF,OFF,OFF,307200,OFF,72.94117647058823,62.281,-256.0,-256.0,-256.0,62.625,60.187,61.343,61.718,62.625,1837,8306,OFF,15W,2023-12-14 21:42:14.575813,0 days 04:24:41.850000
0,2023-12-14 21:43:14,4:25:41.910000,21,19,11,89,12,9,0.6716472301301607,0.00013384697108487152,0,91.1,OFF,OFF,OFF,OFF,OFF,307200,OFF,72.94117647058823,62.437,-256.0,-256.0,-256.0,62.562,60.093,61.156,61.593,62.562,1837,8386,OFF,15W,2023-12-14 21:43:14.647396,0 days 04:25:41.910000
0,2023-12-14 21:44:14,4:26:41.960000,6,5,89,9,8,8,0.6716550727138215,0.00013384697108487152,0,48.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,72.94117647058823,62.031,-256.0,-256.0,-256.0,62.343,60.0,61.031,61.531,62.343,1837,8306,OFF,15W,2023-12-14 21:44:14.723409,0 days 04:26:41.960000
0,2023-12-14 21:45:14,4:27:42.020000,13,9,46,19,14,61,0.6714093384257843,0.00013384697108487152,0,0.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,72.94117647058823,62.062,-256.0,-256.0,-256.0,62.312,59.937,61.093,61.406,62.312,1876,8506,OFF,15W,2023-12-14 21:45:14.803412,0 days 04:27:42.020000
0,2023-12-14 21:46:14,4:28:42.080000,12,86,4,13,9,9,0.671818721292876,0.00013384697108487152,0,0.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,72.94117647058823,61.906,-256.0,-256.0,-256.0,62.312,59.906,61.0,61.406,62.312,1876,8426,OFF,15W,2023-12-14 21:46:14.872686,0 days 04:28:42.080000
0,2023-12-14 21:47:14,4:29:42.130000,33,17,41,29,7,33,0.6717136306718219,0.00013384697108487152,0,32.2,OFF,OFF,OFF,OFF,OFF,307200,OFF,72.94117647058823,61.843,-256.0,-256.0,-256.0,62.031,59.812,60.937,61.281,62.031,1837,8506,OFF,15W,2023-12-14 21:47:14.945621,0 days 04:29:42.130000
0,2023-12-14 21:48:15,4:30:42.190000,15,9,14,11,34,63,0.6719881210999485,0.00013384697108487152,0,98.8,OFF,OFF,OFF,OFF,OFF,307200,OFF,72.94117647058823,61.718,-256.0,-256.0,-256.0,62.156,59.75,60.718,61.062,61.968,1837,8306,OFF,15W,2023-12-14 21:48:15.015381,0 days 04:30:42.190000
0,2023-12-14 21:49:15,4:31:42.250000,20,16,18,11,60,32,0.6736920531099766,0.00013384697108487152,0,31.5,OFF,OFF,OFF,OFF,OFF,307200,OFF,72.94117647058823,61.968,-256.0,-256.0,-256.0,62.406,59.625,60.781,61.343,62.406,1837,8586,OFF,15W,2023-12-14 21:49:15.087404,0 days 04:31:42.250000
0,2023-12-14 21:50:15,4:32:42.310000,11,12,7,12,6,86,0.6709178698497099,0.00013384697108487152,0,5.8,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.58823529411765,61.968,-256.0,-256.0,-256.0,61.875,59.531,60.75,61.031,61.968,1837,8386,OFF,15W,2023-12-14 21:50:15.159379,0 days 04:32:42.310000
0,2023-12-14 21:51:15,4:33:42.360000,10,6,6,90,9,10,0.6709994327197819,0.00013384697108487152,0,0.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,72.54901960784314,61.75,-256.0,-256.0,-256.0,62.281,59.562,60.625,61.062,62.031,1837,8386,OFF,15W,2023-12-14 21:51:15.200447,0 days 04:33:42.360000
0,2023-12-14 21:52:15,4:34:42.420000,77,10,20,20,7,14,0.6711144572801397,0.00013384697108487152,0,19.9,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.58823529411765,61.5,-256.0,-256.0,-256.0,61.687,59.437,60.687,61.093,61.687,1837,8186,OFF,15W,2023-12-14 21:52:15.276819,0 days 04:34:42.420000
0,2023-12-14 21:53:15,4:35:42.480000,86,4,10,11,10,4,0.6712676490809799,0.00013384697108487152,0,5.6,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.58823529411765,61.656,-256.0,-256.0,-256.0,62.218,59.656,60.812,61.093,61.968,1837,8346,OFF,15W,2023-12-14 21:53:15.349750,0 days 04:35:42.480000
0,2023-12-14 21:54:15,4:36:42.540000,10,21,60,40,21,8,0.6715719413270175,0.00013384697108487152,0,83.9,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.58823529411765,61.531,-256.0,-256.0,-256.0,61.812,59.531,60.562,60.906,61.812,1837,8346,OFF,15W,2023-12-14 21:54:15.419125,0 days 04:36:42.540000
0,2023-12-14 21:55:15,4:37:42.600000,25,62,12,5,10,16,0.6714726019339812,0.00013384697108487152,0,31.4,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.58823529411765,61.968,-256.0,-256.0,-256.0,61.968,59.343,60.468,60.968,61.968,1837,8426,OFF,15W,2023-12-14 21:55:15.492838,0 days 04:37:42.600000
0,2023-12-14 21:56:15,4:38:42.660000,23,11,89,7,11,17,0.6720419735077524,0.00013384697108487152,0,20.3,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.58823529411765,61.437,-256.0,-256.0,-256.0,61.906,59.406,60.531,60.875,61.906,1837,8346,OFF,15W,2023-12-14 21:56:15.564017,0 days 04:38:42.660000
0,2023-12-14 21:57:15,4:39:42.720000,9,14,17,70,12,5,0.6723232608417183,0.00013384697108487152,0,30.5,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.58823529411765,61.437,-256.0,-256.0,-256.0,61.531,59.343,60.468,60.906,61.937,1837,8306,OFF,15W,2023-12-14 21:57:15.637994,0 days 04:39:42.720000
0,2023-12-14 21:58:15,4:40:42.770000,11,72,6,10,21,35,0.6724550162472192,0.00013384697108487152,0,72.1,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.58823529411765,61.625,-256.0,-256.0,-256.0,61.5,59.343,60.343,60.75,61.625,1837,8346,OFF,15W,2023-12-14 21:58:15.710036,0 days 04:40:42.770000
0,2023-12-14 21:59:15,4:41:42.830000,8,40,7,57,5,7,0.6723995953226831,0.00013384697108487152,0,98.8,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.58823529411765,61.281,-256.0,-256.0,-256.0,61.625,59.187,60.343,60.75,61.625,1837,8386,OFF,15W,2023-12-14 21:59:15.781088,0 days 04:41:42.830000
0,2023-12-14 22:00:15,4:42:42.890000,10,15,89,5,20,18,0.672797475733739,0.00013384697108487152,0,67.5,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.58823529411765,61.625,-256.0,-256.0,-256.0,61.375,59.218,60.218,60.562,61.625,1837,8386,OFF,15W,2023-12-14 22:00:15.859269,0 days 04:42:42.890000
0,2023-12-14 22:01:15,4:43:42.940000,33,5,5,19,63,9,0.6726929079515955,0.00013384697108487152,0,68.9,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.58823529411765,61.218,-256.0,-256.0,-256.0,61.437,59.125,60.218,60.562,61.437,1837,8346,OFF,15W,2023-12-14 22:01:15.931394,0 days 04:43:42.940000
0,2023-12-14 22:02:15,4:44:43,46,19,16,7,23,40,0.6715871036554283,0.00013384697108487152,0,44.5,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.58823529411765,61.406,-256.0,-256.0,-256.0,61.625,59.125,60.375,60.437,61.625,1837,8466,OFF,15W,2023-12-14 22:02:15.945753,0 days 04:44:43
0,2023-12-14 22:03:15,4:45:43.060000,8,45,47,11,11,9,0.6717204275776611,0.00013384697108487152,0,97.5,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.58823529411765,61.093,-256.0,-256.0,-256.0,61.437,59.031,60.187,60.593,61.437,1837,8346,OFF,15W,2023-12-14 22:03:15.965501,0 days 04:45:43.060000
0,2023-12-14 22:04:15,4:46:43.120000,9,10,89,12,14,6,0.6729229570723112,0.00013384697108487152,0,0.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.58823529411765,61.187,-256.0,-256.0,-256.0,61.406,58.812,59.968,60.437,61.406,1837,8546,OFF,15W,2023-12-14 22:04:15.999787,0 days 04:46:43.120000
0,2023-12-14 22:05:16,4:47:43.180000,19,15,47,19,10,33,0.6717925793473402,0.00013384697108487152,0,56.8,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.58823529411765,61.031,-256.0,-256.0,-256.0,61.125,58.906,60.062,60.406,61.125,1837,8346,OFF,15W,2023-12-14 22:05:16.071459,0 days 04:47:43.180000
0,2023-12-14 22:06:16,4:48:43.240000,12,10,22,40,8,44,0.6720362222797345,0.00013384697108487152,0,17.8,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.58823529411765,60.875,-256.0,-256.0,-256.0,61.437,58.75,59.875,60.312,61.437,1837,8426,OFF,15W,2023-12-14 22:06:16.148084,0 days 04:48:43.240000
0,2023-12-14 22:07:16,4:49:43.300000,16,11,19,14,88,6,0.6722009165366105,0.00013384697108487152,0,97.6,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.58823529411765,60.937,-256.0,-256.0,-256.0,61.281,58.812,59.968,60.281,61.281,1837,8346,OFF,15W,2023-12-14 22:07:16.223411,0 days 04:49:43.300000
0,2023-12-14 22:08:16,4:50:43.360000,10,53,14,34,10,9,0.6718877360290908,0.00013384697108487152,0,7.7,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.58823529411765,60.875,-256.0,-256.0,-256.0,61.187,58.75,59.906,60.25,61.187,1837,8386,OFF,15W,2023-12-14 22:08:16.279389,0 days 04:50:43.360000
0,2023-12-14 22:09:16,4:51:43.420000,25,13,13,75,10,20,0.6719672075435198,0.00013384697108487152,0,5.7,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.58823529411765,60.687,-256.0,-256.0,-256.0,61.093,58.625,59.781,60.312,61.093,1837,8426,OFF,15W,2023-12-14 22:09:16.336420,0 days 04:51:43.420000
0,2023-12-14 22:10:16,4:52:43.470000,57,35,8,6,11,8,0.6722830022455931,0.00013384697108487152,0,98.8,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.58823529411765,60.687,-256.0,-256.0,-256.0,61.062,58.625,59.718,60.062,61.062,1837,8266,OFF,15W,2023-12-14 22:10:16.415127,0 days 04:52:43.470000
0,2023-12-14 22:11:16,4:53:43.530000,69,17,23,29,7,12,0.672536579117291,0.00013384697108487152,0,51.8,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,60.687,-256.0,-256.0,-256.0,61.0,58.625,59.843,60.031,61.0,1837,8266,OFF,15W,2023-12-14 22:11:16.459377,0 days 04:53:43.530000
0,2023-12-14 22:12:16,4:54:43.590000,9,57,36,9,9,10,0.6725266451779874,0.00013384697108487152,0,97.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.062,-256.0,-256.0,-256.0,61.093,58.687,59.968,59.937,61.093,1837,8306,OFF,15W,2023-12-14 22:12:16.535409,0 days 04:54:43.590000
0,2023-12-14 22:13:16,4:55:43.650000,20,81,21,12,13,12,0.6725046859437374,0.00013384697108487152,0,5.7,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.58823529411765,60.75,-256.0,-256.0,-256.0,61.125,58.531,59.75,60.062,61.125,1876,8506,OFF,15W,2023-12-14 22:13:16.593518,0 days 04:55:43.650000
0,2023-12-14 22:14:16,4:56:43.710000,74,9,17,14,8,7,0.6725705636464877,0.00013384697108487152,0,54.2,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.843,-256.0,-256.0,-256.0,61.031,58.656,59.531,60.187,61.031,1837,8306,OFF,15W,2023-12-14 22:14:16.667395,0 days 04:56:43.710000
0,2023-12-14 22:15:16,4:57:43.770000,20,9,20,27,67,11,0.6716069715340355,0.00013384697108487152,0,5.5,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.562,-256.0,-256.0,-256.0,60.968,58.468,59.625,59.937,60.968,1837,8466,OFF,15W,2023-12-14 22:15:16.688102,0 days 04:57:43.770000
0,2023-12-14 22:16:16,4:58:43.830000,10,87,6,11,10,6,0.6716529813581786,0.00013384697108487152,0,17.6,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.687,-256.0,-256.0,-256.0,61.218,58.5,59.656,60.031,61.218,1837,8426,OFF,15W,2023-12-14 22:16:16.717068,0 days 04:58:43.830000
0,2023-12-14 22:17:16,4:59:43.880000,9,41,14,16,70,8,0.6711740609159614,0.00013384697108487152,0,9.7,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.687,-256.0,-256.0,-256.0,60.937,58.531,59.75,59.937,61.25,1876,8546,OFF,15W,2023-12-14 22:17:16.787398,0 days 04:59:43.880000
0,2023-12-14 22:18:16,5:00:43.940000,9,10,8,84,13,11,0.6709685852240496,0.00013384697108487152,0,74.8,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.812,-256.0,-256.0,-256.0,60.718,58.437,59.593,59.968,60.718,1837,8266,OFF,15W,2023-12-14 22:18:16.803434,0 days 05:00:43.940000
0,2023-12-14 22:19:16,5:01:44,9,18,14,14,75,22,0.6739184423583172,0.00013384697108487152,0,98.9,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.906,-256.0,-256.0,-256.0,61.0,58.5,59.656,59.968,61.125,1837,8586,OFF,15W,2023-12-14 22:19:16.879628,0 days 05:01:44
0,2023-12-14 22:20:16,5:02:44.060000,13,16,24,57,33,7,0.6715677586157317,0.00013384697108487152,0,0.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.812,-256.0,-256.0,-256.0,61.062,58.437,59.593,59.875,61.062,1837,8386,OFF,15W,2023-12-14 22:20:16.959396,0 days 05:02:44.060000
0,2023-12-14 22:21:17,5:03:44.120000,11,17,85,12,5,13,0.6728345972963999,0.00013384697108487152,0,88.3,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.562,-256.0,-256.0,-256.0,60.656,58.406,59.531,59.937,60.656,1837,8386,OFF,15W,2023-12-14 22:21:17.031419,0 days 05:03:44.120000
0,2023-12-14 22:22:17,5:04:44.180000,10,87,6,14,13,7,0.6718704823450371,0.00013384697108487152,0,36.3,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.23529411764706,60.718,-256.0,-256.0,-256.0,61.156,58.5,59.625,59.937,61.156,1837,8426,OFF,15W,2023-12-14 22:22:17.103422,0 days 05:04:44.180000
0,2023-12-14 22:23:17,5:05:44.240000,9,11,88,7,10,5,0.6717904879916973,0.00013384697108487152,0,31.1,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.62745098039215,60.343,-256.0,-256.0,-256.0,61.062,58.406,59.468,59.875,61.062,1837,8306,OFF,15W,2023-12-14 22:23:17.161751,0 days 05:05:44.240000
0,2023-12-14 22:24:17,5:06:44.290000,22,8,19,77,12,17,0.6721047141770384,0.00013384697108487152,0,98.8,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.62745098039215,60.406,-256.0,-256.0,-256.0,60.593,58.375,59.468,59.812,60.593,1837,8386,OFF,15W,2023-12-14 22:24:17.184384,0 days 05:06:44.290000
0,2023-12-14 22:25:17,5:07:44.350000,14,5,7,12,76,15,0.67235358549854,0.00013384697108487152,0,0.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.62745098039215,60.562,-256.0,-256.0,-256.0,60.625,58.187,59.312,59.812,60.781,1837,8346,OFF,15W,2023-12-14 22:25:17.211400,0 days 05:07:44.350000
0,2023-12-14 22:26:17,5:08:44.410000,20,31,16,73,13,9,0.6723143725802362,0.00013384697108487152,0,37.6,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.62745098039215,60.5,-256.0,-256.0,-256.0,60.906,58.187,59.281,59.718,60.906,1837,8386,OFF,15W,2023-12-14 22:26:17.279394,0 days 05:08:44.410000
0,2023-12-14 22:27:17,5:09:44.470000,8,90,10,10,4,8,0.6722699312728252,0.00013384697108487152,0,51.2,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.62745098039215,60.218,-256.0,-256.0,-256.0,60.906,58.187,59.406,59.75,60.906,1837,8386,OFF,15W,2023-12-14 22:27:17.351394,0 days 05:09:44.470000
0,2023-12-14 22:28:17,5:10:44.530000,32,26,9,7,47,41,0.6714271149487487,0.00013384697108487152,0,0.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,68.62745098039215,60.375,-256.0,-256.0,-256.0,60.937,58.156,59.406,59.531,60.937,1837,8466,OFF,15W,2023-12-14 22:28:17.403430,0 days 05:10:44.530000
